"","provinsi","kota_kab","kecamatan","kode_pos","url","lat","lng"
"84","Jawa Barat","Bandung","Bandung Wetan",40115,"https://www.google.com/maps/place/Kec.+Bandung+Wetan,+Kota+Bandung,+Jawa+Barat/@-6.9053761,107.6008184,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e64a59c456f1:0x6e80b2174eef38da!8m2!3d-6.9055905!4d107.6109559!16s%2Fg%2F121p719r","107.6008184","-6.9053761"
"85","Jawa Barat","Bandung","Sumur Bandung",40117,"https://www.google.com/maps/place/Kec.+Sumur+Bandung,+Kota+Bandung,+Jawa+Barat/@-6.9143781,107.5995533,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e633c7fd93eb:0xf3e3452e8ebf3b0f!8m2!3d-6.9160833!4d107.6089776!16s%2Fg%2F11b_2mxw0j","107.5995533","-6.9143781"
"86","Jawa Barat","Bandung","Cibeunying Kidul",40121,"https://www.google.com/maps/place/Kec.+Cibeunying+Kidul,+Kota+Bandung,+Jawa+Barat/@-6.8984945,107.6303673,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e79654be29b5:0xa26da71899a567f7!8m2!3d-6.90069!4d107.6458487!16s%2Fg%2F121_jn59","107.6303673","-6.8984945"
"87","Jawa Barat","Bandung","Cibeunying Kaler",40124,"https://www.google.com/maps/place/Kec.+Cibeunying+Kaler,+Kota+Bandung,+Jawa+Barat/@-6.8863671,107.6137794,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e7a8264e2807:0x1a50bcf4d8d4000!8m2!3d-6.8927351!4d107.6354505!16s%2Fg%2F11b_2pwkr7","107.6137794","-6.8863671"
"88","Jawa Barat","Bandung","Cibeunying Kidul",40125,"https://www.google.com/maps/place/Kec.+Cibeunying+Kidul,+Kota+Bandung,+Jawa+Barat/@-6.8984945,107.6303673,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e79654be29b5:0xa26da71899a567f7!8m2!3d-6.90069!4d107.6458487!16s%2Fg%2F121_jn59","107.6303673","-6.8984945"
"89","Jawa Barat","Bandung","Coblong",40131,"https://www.google.com/maps/place/Kecamatan+Coblong,+Kota+Bandung,+Jawa+Barat/@-6.8817235,107.5983924,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e6feaa38fd99:0x75cef01a9c683016!8m2!3d-6.8851992!4d107.6136456!16s%2Fg%2F1230_68f","107.5983924","-6.8817235"
"90","Jawa Barat","Bandung","Cidadap",40141,"https://www.google.com/maps/place/Kec.+Cidadap,+Kota+Bandung,+Jawa+Barat/@-6.8634821,107.593547,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e6dcde769ad9:0x864ab732b2b5dfe2!8m2!3d-6.8658706!4d107.6060182!16s%2Fg%2F11b_2k9jpk","107.593547","-6.8634821"
"91","Jawa Barat","Bandung","Sukajadi",40161,"https://www.google.com/maps/place/Kec.+Sukajadi,+Kota+Bandung,+Jawa+Barat/@-6.889233,107.5696359,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e662c0cb8881:0x487870020c4f8b2c!8m2!3d-6.8922842!4d107.5909487!16s%2Fg%2F11b_2mtn5y","107.5696359","-6.889233"
"92","Jawa Barat","Bandung","Sukajadi",40163,"https://www.google.com/maps/place/Kec.+Sukajadi,+Kota+Bandung,+Jawa+Barat/@-6.889233,107.5696359,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e662c0cb8881:0x487870020c4f8b2c!8m2!3d-6.8922842!4d107.5909487!16s%2Fg%2F11b_2mtn5y","107.5696359","-6.889233"
"93","Jawa Barat","Bandung","Cicendo",40171,"https://www.google.com/maps/place/Kec.+Cicendo,+Kota+Bandung,+Jawa+Barat/@-6.901193,107.5453943,13z/data=!3m1!4b1!4m6!3m5!1s0x2e68e6712beee153:0xab1f5ed8f4d53d8a!8m2!3d-6.9063897!4d107.5975738!16s%2Fg%2F11b_2lv_c6","107.5453943","-6.901193"
"94","Jawa Barat","Bandung","Cicendo",40172,"https://www.google.com/maps/place/Kec.+Cicendo,+Kota+Bandung,+Jawa+Barat/@-6.901193,107.5453943,13z/data=!3m1!4b1!4m6!3m5!1s0x2e68e6712beee153:0xab1f5ed8f4d53d8a!8m2!3d-6.9063897!4d107.5975738!16s%2Fg%2F11b_2lv_c6","107.5453943","-6.901193"
"95","Jawa Barat","Bandung","Cicendo",40173,"https://www.google.com/maps/place/Kec.+Cicendo,+Kota+Bandung,+Jawa+Barat/@-6.901193,107.5453943,13z/data=!3m1!4b1!4m6!3m5!1s0x2e68e6712beee153:0xab1f5ed8f4d53d8a!8m2!3d-6.9063897!4d107.5975738!16s%2Fg%2F11b_2lv_c6","107.5453943","-6.901193"
"96","Jawa Barat","Bandung","Andir",40181,"https://www.google.com/maps/place/Kec.+Andir,+Kota+Bandung,+Jawa+Barat/@-6.9060374,107.5647247,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e673a7f82667:0x8c35df95041160d8!8m2!3d-6.9136276!4d107.5776047!16s%2Fg%2F11b_2p0yl7","107.5647247","-6.9060374"
"97","Jawa Barat","Bandung","Margaasih",40218,"https://www.google.com/maps/place/Margaasih,+Kec.+Margaasih,+Kabupaten+Bandung,+Jawa+Barat/@-6.9495495,107.5138201,13z/data=!3m1!4b1!4m6!3m5!1s0x2e68ef4115d2c0bf:0x401e8f1fc28c5b0!8m2!3d-6.9579751!4d107.5611608!16s%2Fg%2F122dm0vk","107.5138201","-6.9495495"
"98","Jawa Barat","Bandung","Babakan Ciparay",40222,"https://www.google.com/maps/search/Babakan+Ciparay,Bandung,Jawa+Barat/@-7.022062,107.5619287,12z/data=!3m1!4b1","107.5619287","-7.022062"
"99","Jawa Barat","Bandung","Babakan Ciparay",40225,"https://www.google.com/maps/search/Babakan+Ciparay,Bandung,Jawa+Barat/@-7.022062,107.5619287,12z/data=!3m1!4b1","107.5619287","-7.022062"
"100","Jawa Barat","Bandung","Bojongloa Kaler",40233,"https://www.google.com/maps/place/Kec.+Bojongloa+Kaler,+Kota+Bandung,+Jawa+Barat/@-6.9327907,107.5811932,15z/data=!3m1!4b1!4m6!3m5!1s0x2e68e8a6ecd1f7bd:0xa7e6a43d6908fbfb!8m2!3d-6.9259906!4d107.5912622!16s%2Fg%2F1238y391","107.5811932","-6.9327907"
"101","Jawa Barat","Bandung","Bojongloa Kidul",40236,"https://www.google.com/maps/place/Kec.+Bojongloa+Kidul,+Kota+Bandung,+Jawa+Barat/@-6.9469236,107.5812784,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e89576d5ea1d:0x16d4d1f386c38df1!8m2!3d-6.9521836!4d107.5934256!16s%2Fg%2F120ktb37","107.5812784","-6.9469236"
"102","Jawa Barat","Bandung","Regol",40251,"https://www.google.com/maps/place/Kec.+Regol,+Kota+Bandung,+Jawa+Barat/@-6.9390596,107.5952159,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e88f77ec2307:0xdd83043bd53e6921!8m2!3d-6.9375914!4d107.6091286!16s%2Fg%2F11b_2p0yfc","107.5952159","-6.9390596"
"103","Jawa Barat","Bandung","Lengkong",40262,"https://www.google.com/maps/place/Kec.+Lengkong,+Kota+Bandung,+Jawa+Barat/@-6.9341296,107.6051573,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e87d94ac86f1:0x659cb3a5321dd70b!8m2!3d-6.9309616!4d107.6224602!16s%2Fg%2F12215rgb","107.6051573","-6.9341296"
"104","Jawa Barat","Bandung","Bandung Kidul",40266,"https://www.google.com/maps/place/Kec.+Bandung+Kidul,+Kota+Bandung,+Jawa+Barat/@-6.9558886,107.6120718,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e85a4d74a5a7:0x3041fb642bd9c643!8m2!3d-6.9526296!4d107.6380345!16s%2Fg%2F11b_2r7j65","107.6120718","-6.9558886"
"105","Jawa Barat","Bandung","Batununggal",40272,"https://www.google.com/maps/place/Kec.+Batununggal,+Kota+Bandung,+Jawa+Barat/@-6.9278891,107.6169039,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e877ef58da05:0xa226f903cb5a83c1!8m2!3d-6.9317606!4d107.6431247!16s%2Fg%2F121vxmt8","107.6169039","-6.9278891"
"106","Jawa Barat","Bandung","Batununggal",40273,"https://www.google.com/maps/place/Kec.+Batununggal,+Kota+Bandung,+Jawa+Barat/@-6.9278891,107.6169039,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e877ef58da05:0xa226f903cb5a83c1!8m2!3d-6.9317606!4d107.6431247!16s%2Fg%2F121vxmt8","107.6169039","-6.9278891"
"107","Jawa Barat","Bandung","Batununggal",40274,"https://www.google.com/maps/place/Kec.+Batununggal,+Kota+Bandung,+Jawa+Barat/@-6.9278891,107.6169039,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e877ef58da05:0xa226f903cb5a83c1!8m2!3d-6.9317606!4d107.6431247!16s%2Fg%2F121vxmt8","107.6169039","-6.9278891"
"108","Jawa Barat","Bandung","Kiaracondong",40282,"https://www.google.com/maps/place/Kec.+Kiaracondong,+Kota+Bandung,+Jawa+Barat/@-6.9237151,107.6341158,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e7e3d3da54e1:0x4a43b243e7b45638!8m2!3d-6.9221438!4d107.6490717!16s%2Fg%2F11bz__s52v","107.6341158","-6.9237151"
"109","Jawa Barat","Bandung","Buahbatu (Margacinta)",40286,"https://www.google.com/maps/search/Buahbatu+(Margacinta),Bandung,Jawa+Barat/@-6.9480181,107.6384659,14z/data=!3m1!4b1","107.6384659","-6.9480181"
"110","Jawa Barat","Bandung","Antapani (Cicadas)",40291,"https://www.google.com/maps/place/Kec.+Antapani,+Kota+Bandung,+Jawa+Barat/@-6.9177936,107.642964,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68e7fa5a41c0bf:0x92717a360474c3c6!8m2!3d-6.9135245!4d107.6594029!16s%2Fg%2F11c1_gfwym","107.642964","-6.9177936"
"111","Jawa Barat","Bandung","Arcamanik",40293,"https://www.google.com/maps/place/Kec.+Arcamanik,+Kota+Bandung,+Jawa+Barat/@-6.9213636,107.6613709,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68dd523eaaba35:0x6fc82c827367582e!8m2!3d-6.9291188!4d107.6764994!16s%2Fg%2F11b_2ps77z","107.6613709","-6.9213636"
"112","Jawa Barat","Bandung","Cinambo",40294,"https://www.google.com/maps/place/Kec.+Cinambo,+Kota+Bandung,+Jawa+Barat/@-6.9283525,107.6752973,14z/data=!3m1!4b1!4m6!3m5!1s0x2e68c2ca771a9241:0x537e088f524a2713!8m2!3d-6.9371022!4d107.6925593!16s%2Fg%2F121k36qz","107.6752973","-6.9283525"
"113","Jawa Barat","Cimahi","Cimahi Utara",40513,"https://www.google.com/maps/place/Kec.+Cimahi+Utara,+Kota+Cimahi,+Jawa+Barat/@-6.8611565,107.5146734,13z/data=!3m1!4b1!4m6!3m5!1s0x2e68e46cd9eaf159:0x946c69727b1c91d2!8m2!3d-6.8633153!4d107.5564326!16s%2Fg%2F122bfs2l","107.5146734","-6.8611565"
"114","Jawa Barat","Cimahi","Cimahi Selatan",40533,"https://www.google.com/maps/place/Kec.+Cimahi+Sel.,+Kota+Cimahi,+Jawa+Barat/@-6.9066726,107.5045999,13z/data=!3m1!4b1!4m6!3m5!1s0x2e68e5bcc42c65a1:0x605801389270c6e9!8m2!3d-6.9028978!4d107.5355619!16s%2Fg%2F11b8_rmkyz","107.5045999","-6.9066726"
"115","Jawa Barat","Bandung Barat","Padalarang",40553,"https://www.google.com/maps/place/Kec.+Padalarang,+Kabupaten+Bandung+Barat,+Jawa+Barat/@-6.8396811,107.4446753,13z/data=!3m1!4b1!4m6!3m5!1s0x2e68e34d4d77b95d:0xc3950bf4112fceec!8m2!3d-6.8514252!4d107.4765765!16s%2Fg%2F12111m2q","107.4446753","-6.8396811"
"116","Jawa Barat","Bandung","Cileunyi",40623,"https://www.google.com/maps/place/Kec.+Cileunyi,+Kabupaten+Bandung,+Jawa+Barat/@-6.9253931,107.6988178,13z/data=!3m1!4b1!4m6!3m5!1s0x2e68c3337d20dcf5:0x56b537406844e9c9!8m2!3d-6.9396996!4d107.7393148!16s%2Fg%2F121fwggw","107.6988178","-6.9253931"
"117","Banten","Serang","Serang",42114,"https://www.google.com/maps/search/Serang,Serang,Banten/@-6.1103919,106.1312253,13z/data=!3m1!4b1","106.1312253","-6.1103919"
"118","Banten","Serang","Serang",42116,"https://www.google.com/maps/search/Serang,Serang,Banten/@-6.1103919,106.1312253,13z/data=!3m1!4b1","106.1312253","-6.1103919"
"119","Banten","Serang","Cipocok Jaya",42121,"https://www.google.com/maps/place/Kec.+Cipocok+Jaya,+Kota+Serang,+Banten/@-6.1379948,106.0950942,12z/data=!3m1!4b1!4m6!3m5!1s0x2e41f5499eb182a5:0x78ee239fa16ccef4!8m2!3d-6.1378319!4d106.171779!16s%2Fg%2F120sd64v","106.0950942","-6.1379948"
"120","Banten","Serang","Taktakan",42162,"https://www.google.com/maps/place/Kec.+Taktakan,+Kota+Serang,+Banten/@-6.1284205,106.0720353,13z/data=!3m1!4b1!4m6!3m5!1s0x2e418a59c6c7d727:0x2cc90469a0794c4d!8m2!3d-6.1097717!4d106.1260709!16s%2Fg%2F11b_2r7j47","106.0720353","-6.1284205"
"121","Banten","Serang","Lebak Wangi",42182,"https://www.google.com/maps/place/Lebakwangi,+Kec.+Pontang,+Kabupaten+Serang,+Banten/@-6.0796079,106.2603103,14z/data=!3m1!4b1!4m6!3m5!1s0x2e41f6c8448dff69:0x403d409cb15a0cad!8m2!3d-6.0787269!4d106.2786937!16s%2Fg%2F12lnh4ytn","106.2603103","-6.0796079"
"122","Banten","Pandeglang","Cadasari",42251,"https://www.google.com/maps/place/Kec.+Cadasari,+Kabupaten+Pandeglang,+Banten/@-6.2548032,106.0365941,12z/data=!3m1!4b1!4m6!3m5!1s0x2e4223cc0d4ac18d:0x68fdb6aac5edd2b9!8m2!3d-6.2681659!4d106.120706!16s%2Fg%2F120vt33_","106.0365941","-6.2548032"
"123","Banten","Lebak","Warunggunung",42352,"https://www.google.com/maps/place/Kec.+Warunggunung,+Kabupaten+Lebak,+Banten/@-6.3266055,106.1376033,13z/data=!3m1!4b1!4m6!3m5!1s0x2e4217f0e0584e61:0xe24c5de7d99a2d96!8m2!3d-6.3419741!4d106.1729452!16s%2Fg%2F1237d8ml","106.1376033","-6.3266055"
"124","Banten","Cilegon","Cibeber",42422,"https://www.google.com/maps/place/Kec.+Cibeber,+Kota+Cilegon,+Banten/@-6.0416535,106.0222373,13z/data=!3m1!4b1!4m6!3m5!1s0x2e418e86a67a542b:0xcfc84563aa09060b!8m2!3d-6.0431101!4d106.0579755!16s%2Fg%2F1225dmtp","106.0222373","-6.0416535"
"125","Banten","Cilegon","Purwakarta",42431,"https://www.google.com/maps/place/Kec.+Purwakarta,+Kota+Cilegon,+Banten/@-5.979983,106.0081803,13z/data=!3m1!4b1!4m6!3m5!1s0x2e4191ea344f6471:0x29eb66c9d9338da0!8m2!3d-6.0083598!4d106.0409141!16s%2Fg%2F1231ggj9","106.0081803","-5.979983"
"126","Jawa Barat","Sukabumi","Baros",43161,"https://www.google.com/maps/place/Kec.+Baros,+Kabupaten+Sukabumi,+Jawa+Barat/@-6.9568161,106.9175268,14z/data=!3m1!4b1!4m6!3m5!1s0x2e6847e090bfdd49:0xd7bc0944841f3e0e!8m2!3d-6.9648229!4d106.9394212!16s%2Fg%2F11b_2lv_4n","106.9175268","-6.9568161"
"127","Jawa Barat","Sukabumi","Sukaraja",43192,"https://www.google.com/maps/place/Kec.+Sukaraja,+Kabupaten+Sukabumi,+Jawa+Barat/@-6.872001,106.9051317,12z/data=!3m1!4b1!4m6!3m5!1s0x2e684963b3d3c5bb:0x76b9272f72ad0c37!8m2!3d-6.9173904!4d106.9734822!16s%2Fg%2F122b4clr","106.9051317","-6.872001"
"128","Jawa Barat","Cianjur","Warungkondang",43261,"https://www.google.com/maps/place/Kec.+Warungkondang,+Kabupaten+Cianjur,+Jawa+Barat/@-6.8565765,106.9849417,12z/data=!3m1!4b1!4m6!3m5!1s0x2e684dd2bb4eaa6d:0xa6d1c57b45db2f10!8m2!3d-6.8707501!4d107.0971226!16s%2Fg%2F121bwb9z","106.9849417","-6.8565765"
"129","Jawa Barat","Cianjur","Karangtengah",43281,"https://www.google.com/maps/place/Kec.+Karangtengah,+Kabupaten+Cianjur,+Jawa+Barat/@-6.803916,107.1293591,12z/data=!3m1!4b1!4m6!3m5!1s0x2e68549e84b27903:0x9a64b83eb20747e8!8m2!3d-6.8036826!4d107.1692853!16s%2Fg%2F11b_2jk9wx","107.1293591","-6.803916"
"130","Jawa Barat","Sumedang","Cisitu",45363,"https://www.google.com/maps/place/Kec.+Cisitu,+Kabupaten+Sumedang,+Jawa+Barat/@-6.8803445,107.9712227,12z/data=!3m1!4b1!4m6!3m5!1s0x2e68d2d1e35cdd15:0x1ef379dd620a0bbe!8m2!3d-6.8628466!4d108.0344454!16s%2Fg%2F120lwtm8","107.9712227","-6.8803445"
"131","Jawa Barat","Majalengka","Sindangwangi",45474,"https://www.google.com/maps/place/Kec.+Sindangwangi,+Kabupaten+Majalengka,+Jawa+Barat/@-6.823492,108.3065007,12z/data=!3m1!4b1!4m6!3m5!1s0x2e6f23d3afb35ac9:0xcaa0f05375fa58df!8m2!3d-6.8026796!4d108.4016318!16s%2Fg%2F121pkr7n","108.3065007","-6.823492"
"132","Jawa Tengah","Semarang","Gayamsari",50164,"https://www.google.com/maps/place/Kec.+Gayamsari,+Kota+Semarang,+Jawa+Tengah/@-6.97757,110.4111893,13z/data=!3m1!4b1!4m6!3m5!1s0x2e708cb445a1617f:0xa84412c66420c8d9!8m2!3d-6.9859374!4d110.4480999!16s%2Fg%2F122h6nlx","110.4111893","-6.97757"
"133","Jawa Tengah","Semarang","Tuntang",50219,"https://www.google.com/maps/place/Kec.+Tuntang,+Kabupaten+Semarang,+Jawa+Tengah/@-7.2762903,110.4103012,12z/data=!3m1!4b1!4m6!3m5!1s0x2e7082f364383447:0x588731e9bd145c68!8m2!3d-7.283131!4d110.461313!16s%2Fg%2F12qbgsh3y","110.4103012","-7.2762903"
"134","Jawa Tengah","Semarang","Tengaran",50775,"https://www.google.com/maps/place/Kec.+Tengaran,+Kabupaten+Semarang,+Jawa+Tengah/@-7.3969468,110.4640272,12z/data=!3m1!4b1!4m6!3m5!1s0x2e7a70a2c9d2ca9f:0x4027a76e3530700!8m2!3d-7.4063721!4d110.5153427!16s%2Fg%2F122v3sq2","110.4640272","-7.3969468"
"135","Jawa Tengah","Pekalongan","Pekalongan Barat",51111,"https://www.google.com/maps/place/Kec.+Pekalongan+Bar.,+Kota+Pekalongan,+Jawa+Tengah/@-6.894784,109.6430594,14z/data=!3m1!4b1!4m6!3m5!1s0x2e70268304a6db11:0x221c14a51d192539!8m2!3d-6.9029492!4d109.6642943!16s%2Fg%2F11b_2pzypk","109.6430594","-6.894784"
"136","Jawa Tengah","Pekalongan","Tirto",51151,"https://www.google.com/maps/place/Kec.+Tirto,+Kabupaten+Pekalongan,+Jawa+Tengah/@-6.8948785,109.6042008,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7026f339b44f6b:0x4027a76e352f670!8m2!3d-6.9173945!4d109.6309057!16s%2Fg%2F121p647q","109.6042008","-6.8948785"
"137","Jawa Tengah","Kendal","Weleri",51355,"https://www.google.com/maps/place/Kec.+Weleri,+Kabupaten+Kendal,+Jawa+Tengah/@-6.9871214,110.0349153,13z/data=!3m1!4b1!4m6!3m5!1s0x2e704274b6f9cdc7:0x4027a76e3530680!8m2!3d-6.9725167!4d110.0701134!16s%2Fg%2F11b_2kdbq6","110.0349153","-6.9871214"
"138","Jawa Tengah","Tegal","Tegal Barat",52111,"https://www.google.com/maps/place/Kec.+Tegal+Bar.,+Kota+Tegal,+Jawa+Tengah/@-6.8617234,109.0770973,13z/data=!3m1!4b1!4m6!3m5!1s0x2e6fb75c6815a0db:0xd72dde738417ee30!8m2!3d-6.8628036!4d109.1302696!16s%2Fg%2F122whf6s","109.0770973","-6.8617234"
"139","Jawa Tengah","Tegal","Tegal Barat",52112,"https://www.google.com/maps/place/Kec.+Tegal+Bar.,+Kota+Tegal,+Jawa+Tengah/@-6.8617234,109.0770973,13z/data=!3m1!4b1!4m6!3m5!1s0x2e6fb75c6815a0db:0xd72dde738417ee30!8m2!3d-6.8628036!4d109.1302696!16s%2Fg%2F122whf6s","109.0770973","-6.8617234"
"140","Jawa Tengah","Tegal","Tegal Timur",52122,"https://www.google.com/maps/place/Kec.+Tegal+Tim.,+Kota+Tegal,+Jawa+Tengah/@-6.8657535,109.1293469,14z/data=!3m1!4b1!4m6!3m5!1s0x2e6fb787369ad0ed:0xcbcd27ec712e58d3!8m2!3d-6.8631972!4d109.1370176!16s%2Fg%2F11b_2l39fx","109.1293469","-6.8657535"
"141","Jawa Tengah","Banyumas","Sokaraja",53181,"https://www.google.com/maps/place/Kec.+Sokaraja,+Kabupaten+Banyumas,+Jawa+Tengah/@-7.4513246,109.2571343,13z/data=!3m1!4b1!4m6!3m5!1s0x2e655bf22322c541:0x4027a76e352e430!8m2!3d-7.4575811!4d109.2873!16s%2Fg%2F11b_2r0qw5","109.2571343","-7.4513246"
"142","Jawa Tengah","Cilacap","Maos",53272,"https://www.google.com/maps/place/Kec.+Maos,+Kabupaten+Cilacap,+Jawa+Tengah/@-7.6008724,109.1231353,13z/data=!3m1!4b1!4m6!3m5!1s0x2e656989652e78bb:0x4027a76e3530990!8m2!3d-7.6066355!4d109.1455477!16s%2Fg%2F121c9zzb","109.1231353","-7.6008724"
"143","Jawa Tengah","Kebumen","Kebumen",54313,"https://www.google.com/maps/place/Kebumen,+Kec.+Kebumen,+Kabupaten+Kebumen,+Jawa+Tengah/@-7.6783688,109.6446082,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7aca065e524833:0x77e99e723f3baa9b!8m2!3d-7.6709292!4d109.6608012!16s%2Fg%2F11bxf_k257","109.6446082","-7.6783688"
"144","DI Yogyakarta","Yogyakarta","Kotagede",55171,"https://www.google.com/maps/place/Kec.+Kotagede,+Kota+Yogyakarta,+Daerah+Istimewa+Yogyakarta/@-7.8177991,110.3801339,14z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57148c5e4d03:0x4027a76e35300b0!8m2!3d-7.8205288!4d110.4009845!16zL20vMDlieXhi","110.3801339","-7.8177991"
"145","DI Yogyakarta","Bantul","Sewon",55188,"https://www.google.com/maps/place/Kec.+Sewon,+Kabupaten+Bantul,+Daerah+Istimewa+Yogyakarta/@-7.855859,110.3170368,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7a563faa080339:0xdf56b361fa9e1b31!8m2!3d-7.8355945!4d110.3656196!16s%2Fg%2F121p7nxw","110.3170368","-7.855859"
"146","DI Yogyakarta","Sleman","Gamping",55291,"https://www.google.com/maps/place/Kec.+Gamping,+Kabupaten+Sleman,+Daerah+Istimewa+Yogyakarta/@-7.7847975,110.2835474,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7af7ef41fa89eb:0x4027a76e352feb0!8m2!3d-7.7970947!4d110.3250246!16s%2Fg%2F11b_2r0r7c","110.2835474","-7.7847975"
"147","Jawa Tengah","Magelang","Mertoyudan",56172,"https://www.google.com/maps/place/Kec.+Mertoyudan,+Kabupaten+Magelang,+Jawa+Tengah/@-7.5447286,110.1757804,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8e97c581b8e3:0xef945166c8699ac!8m2!3d-7.5127612!4d110.2254151!16s%2Fg%2F1hb_g8d_r","110.1757804","-7.5447286"
"148","Jawa Tengah","Wonosobo","Wonosobo",56314,"https://www.google.com/maps/place/Kec.+Wonosobo,+Kabupaten+Wonosobo,+Jawa+Tengah/@-7.3585055,109.8941883,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7aa036f482e5d3:0x2787fbbcbe98238f!8m2!3d-7.3641672!4d109.9019417!16s%2Fg%2F122jqkyr","109.8941883","-7.3585055"
"149","Jawa Tengah","Surakarta (Solo)","Banjarsari",57136,"https://www.google.com/maps/place/Kec.+Banjarsari,+Kota+Surakarta,+Jawa+Tengah/@-7.5471906,110.8000438,14z/data=!3m1!4b1!4m6!3m5!1s0x2e7a16a26fa38ecd:0x4027a76e3530340!8m2!3d-7.5406889!4d110.8205514!16s%2Fg%2F1231g4h7","110.8000438","-7.5471906"
"150","Jawa Tengah","Sukoharjo","Kartasura",57165,"https://www.google.com/maps/place/Kec.+Kartasura,+Kabupaten+Sukoharjo,+Jawa+Tengah/@-7.5592401,110.7128293,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7a14c015353887:0x9aae629b34e85880!8m2!3d-7.5550933!4d110.7417839!16s%2Fm%2F027q79_","110.7128293","-7.5592401"
"151","Jawa Tengah","Karanganyar","Colomadu",57177,"https://www.google.com/maps/place/Kec.+Colomadu,+Kabupaten+Karanganyar,+Jawa+Tengah/@-7.5364067,110.6845811,12z/data=!3m1!4b1!4m6!3m5!1s0x2e7a147db9de827b:0x4027a76e3530190!8m2!3d-7.5322435!4d110.7473305!16s%2Fg%2F11bz__mfzg","110.6845811","-7.5364067"
"152","Jawa Tengah","Klaten","Trucuk",57467,"https://www.google.com/maps/place/Kec.+Trucuk,+Kabupaten+Klaten,+Jawa+Tengah/@-7.7242565,110.6338153,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7a471ec12e931b:0x4027a76e352ecf0!8m2!3d-7.7215467!4d110.6671131!16s%2Fg%2F11b_2k19_z","110.6338153","-7.7242565"
"153","Jawa Tengah","Wonogiri","Selogiri",57652,"https://www.google.com/maps/place/Kec.+Selogiri,+Kabupaten+Wonogiri,+Jawa+Tengah/@-7.7916321,110.8500258,13z/data=!3m1!4b1!4m6!3m5!1s0x2e7a303e7583b339:0x4027a76e352ff80!8m2!3d-7.7938545!4d110.8994703!16s%2Fg%2F11b_00fk4t","110.8500258","-7.7916321"
"154","Jawa Tengah","Grobogan","Grobogan",58152,"https://www.google.com/maps/place/Kec.+Grobogan,+Kabupaten+Grobogan,+Jawa+Tengah/@-7.0228634,110.8928043,12z/data=!3m1!4b1!4m6!3m5!1s0x2e70b6d741866fcb:0x4027a76e352efc0!8m2!3d-7.0267669!4d110.9210642!16s%2Fg%2F11b_2jzmzp","110.8928043","-7.0228634"
"155","Jawa Tengah","Pati","Pati",59119,"https://www.google.com/maps/search/Pati,Pati,Jawa+Tengah/@-6.747277,111.0278533,13z/data=!3m1!4b1","111.0278533","-6.747277"
"156","Jawa Tengah","Kudus","Kudus Kota",59319,"https://www.google.com/maps/place/Kudus,+Kec.+Kota+Kudus,+Kabupaten+Kudus,+Jawa+Tengah/@-6.8009597,110.8229023,14z/data=!3m1!4b1!4m6!3m5!1s0x2e70c4c8f6545eef:0xc5a6d1591a7539b3!8m2!3d-6.8072603!4d110.8413706!16s%2Fg%2F1q6jyh319","110.8229023","-6.8009597"
"157","Jawa Tengah","Kudus","Jati",59344,"https://www.google.com/maps/place/Kec.+Jati,+Kabupaten+Kudus,+Jawa+Tengah/@-6.830169,110.7723107,12z/data=!3m1!4b1!4m6!3m5!1s0x2e70c4f74eb7f045:0x4027a76e352f340!8m2!3d-6.8191629!4d110.8320868!16s%2Fg%2F12396whk","110.7723107","-6.830169"
"158","Jawa Tengah","Kudus","Mejobo",59381,"https://www.google.com/maps/place/Kec.+Mejobo,+Kabupaten+Kudus,+Jawa+Tengah/@-6.8338259,110.8517543,13z/data=!3m1!4b1!4m6!3m5!1s0x2e70c59c3aeb9683:0x4027a76e352f360!8m2!3d-6.8264755!4d110.8753853!16s%2Fg%2F11b_2pbw_d","110.8517543","-6.8338259"
